,job_titles,companys,location,employment_type,gov_support,salary,salary_unit,links,industrys
215,Data Scientist (Human Capital),GOVERNMENT TECHNOLOGY AGENCY,NA,Senior Management,NA,"$10,000",Monthly,https://www.mycareersfuture.sg/job/data-scientist-government-technology-agency-39c9a4e7396694e5b905143815549235,Information Technology ...
216,Assistant Director (Data Analytics),Ministry of Defence,NA,NA,NA,Salary undisclosed,,https://www.mycareersfuture.sg/job/assistant-director-ministry-defence-d605d079aba97d0e76f7ee09d792d5f0,Engineering ...
217,"Technical Lead, Digital Signature (National Digital Identity)",GOVERNMENT TECHNOLOGY AGENCY,NA,Middle Management,NA,"$5,000to$8,000",Monthly,https://www.mycareersfuture.sg/job/technical-lead-digital-signature-government-technology-agency-73d163370462931c0e40620e321574f3,Information Technology ...
218,"DevOps Engineer, Government Digital Services",GOVERNMENT TECHNOLOGY AGENCY,NA,Middle Management,NA,"$5,000to$9,000",Monthly,https://www.mycareersfuture.sg/job/devops-engineer-government-digital-services-government-technology-agency-2f886266564736180557d795d25e6c7f,Information Technology ...
219,Office of Planning - Senior Data Strategist  /  Analyst (Data Analytics Unit),Republic Polytechnic,NA,NA,NA,Salary undisclosed,,https://www.mycareersfuture.sg/job/office-planning-senior-data-strategist-analyst-republic-polytechnic-dd7dc98558f8c4b4600572b84815d524,Education and Training ...
220,"Technical Lead, Digital Signature (National Digital Identity)",GOVERNMENT TECHNOLOGY AGENCY,NA,Middle Management,NA,"$5,000to$8,000",Monthly,https://www.mycareersfuture.sg/job/technical-lead-digital-signature-government-technology-agency-a6579a5b108917b1725fe7b69cf16be4,Information Technology ...
221,"Product Manager, Trusted Identity (National Digital Identity)",GOVERNMENT TECHNOLOGY AGENCY,NA,Middle Management,NA,"$5,000to$8,000",Monthly,https://www.mycareersfuture.sg/job/product-manager-trusted-identity-government-technology-agency-0d6ee8c5049938a65c13c7d8fae87902,Information Technology ...
222,"Product Manager (Authentication), Trusted Identity (National Digital Identity)",GOVERNMENT TECHNOLOGY AGENCY,NA,Middle Management,NA,"$5,000to$8,000",Monthly,https://www.mycareersfuture.sg/job/product-manager-trusted-identity-government-technology-agency-135db9d1e9b70ac2615d651de643d8e6,Information Technology ...
223,Security Metrics and Reporting Analyst,GOVERNMENT TECHNOLOGY AGENCY,NA,Middle Management,NA,"$5,000to$9,000",Monthly,https://www.mycareersfuture.sg/job/security-metrics-reporting-analyst-government-technology-agency-85ead6fb01ed2f101826f116bc8d7835,Information Technology ...
224,System Engineer (Data and Control Communication Management),GOVERNMENT TECHNOLOGY AGENCY,NA,Middle Management,NA,"$5,000to$7,000",Monthly,https://www.mycareersfuture.sg/job/system-engineer-government-technology-agency-c1de69bae22019caca6c53eec7d488ac,Information Technology ...
225,Lecturer - Cyber & Network Security,Institute of Technical Education,NA,Executive,NA,"$3,000to$6,000",Monthly,https://www.mycareersfuture.sg/job/lecturer-cyber-network-security-institute-technical-education-2d5e256f71950dd606a1f603e7d179a8,Information Technology ...
226,School of Infocomm - Lecturer (FinTech),Republic Polytechnic,NA,NA,NA,Salary undisclosed,,https://www.mycareersfuture.sg/job/school-infocomm-lecturer-republic-polytechnic-d5d71294e83c0047bdc8738269888d94,Education and Training ...
227,School of Infocomm - Lecturer (Data Analytics  /  Machine Learning  /  Artificial Intelligence),Republic Polytechnic,NA,NA,NA,Salary undisclosed,,https://www.mycareersfuture.sg/job/school-infocomm-lecturer-republic-polytechnic-1e7a2170ae00170cdf89cf8a8fcd5b3c,Education and Training ...
228,School of Infocomm - Project Staff,Republic Polytechnic,NA,NA,NA,Salary undisclosed,,https://www.mycareersfuture.sg/job/school-infocomm-project-staff-republic-polytechnic-5c585bed369ce6bbe280d26275146bb3,Education and Training ...
229,School of Infocomm - Associate Lecturer (Data Centre  /  Cloud Management),Republic Polytechnic,NA,NA,NA,Salary undisclosed,,https://www.mycareersfuture.sg/job/school-infocomm-associate-lecturer-republic-polytechnic-f33b2f7bcff3401aa36ca9b88b01cf81,Education and Training ...
230,School of Infocomm - Lecturer (Infocomm Security Management),Republic Polytechnic,NA,NA,NA,Salary undisclosed,,https://www.mycareersfuture.sg/job/school-infocomm-lecturer-republic-polytechnic-7aefe137a25605370d14e44899fae1a0,Education and Training ...
231,Office of Planning - Manager (Data Analyst / Scientist),Republic Polytechnic,NA,NA,NA,"$5,700to$6,300",Monthly,https://www.mycareersfuture.sg/job/office-planning-manager-republic-polytechnic-ba6127e745a10ce5155e458624a308bb,Education and Training ...
232,School of Engineering - Lecturer (Engineering Design with Business),Republic Polytechnic,NA,NA,NA,"$3,700to$6,300",Monthly,https://www.mycareersfuture.sg/job/school-engineering-lecturer-republic-polytechnic-f0fbb1d49d7f4edca39e6c6d778e2754,Education and Training ...
233,Data Engineer,Company Undisclosed,South,Professional,NA,"$8,000to$10,000",Monthly,https://www.mycareersfuture.sg/job/data-engineer-2fab625fb13fe16207621f894b9ebdb9,Advertising / Media 
234,Marketing Analyst,Company Undisclosed,East,Executive,NA,Salary undisclosed,,https://www.mycareersfuture.sg/job/marketing-analyst-55b973ab8c5ebb8092944a5fc361b3d7,Marketing / Public Relations 
235,IT Application Specialist,Company Undisclosed,NA,Senior Executive,NA,"$3,500to$5,000",Monthly,https://www.mycareersfuture.sg/job/application-specialist-e6b796f9e87787e0bb14c73fdc9c7c24,Information Technology
