,job_titles,companys,location,employment_type,gov_support,salary,salary_unit,links,industrys
214,Solution Engineer (Contact Centre AI& Cognitive Applications),SINGAPORE AIRLINES LIMITED,East,Professional ...,NA,"$4,500to$9,000",Monthly,https://www.mycareersfuture.sg/job/solution-engineer-singapore-airlines-9d5f2982dfea8e14c4508449cb7220e2,Information Technology
215,"Data Engineer (5 days, Orchard, $3500-4000)",MACHSPEED HUMAN RESOURCES PTE. LTD.,Central,Executive,NA,"$3,500to$4,000",Monthly,https://www.mycareersfuture.sg/job/data-engineer-machspeed-human-resources-13f9fd09543765ba1ea4c456ec0ca041,Information Technology
216,Data Scientist,MANPOWER STAFFING SERVICES (SINGAPORE) PTE LTD,South,Executive,NA,"$5,000to$7,000",Monthly,https://www.mycareersfuture.sg/job/data-scientist-manpower-staffing-services-9dbd9a4ac51dc8c42bb598026a99827b,Information Technology
217,Lead Reseacher,TOOKITAKI HOLDING PTE. LTD.,Central,Middle Management,NA,"$8,000to$14,000",Monthly,https://www.mycareersfuture.sg/job/lead-reseacher-tookitaki-holding-4803299b9456bbb2603c84ba8eda4cb5,Information Technology
218,Business Analyst,TOOKITAKI HOLDING PTE. LTD.,Central,Middle Management,NA,"$7,000to$12,000",Monthly,https://www.mycareersfuture.sg/job/business-analyst-tookitaki-holding-6ce49fa4fb668ce6b0e2f4d8c9464ba2,Information Technology
219,Implementation Engineer,TOOKITAKI HOLDING PTE. LTD.,Central,Middle Management,NA,"$8,000to$12,000",Monthly,https://www.mycareersfuture.sg/job/implementation-engineer-tookitaki-holding-327b3a40dc10f03d51033659c90b1117,Information Technology
220,Senior Data Scientist,TOOKITAKI HOLDING PTE. LTD.,Central,Middle Management,NA,"$10,000to$15,000",Monthly,https://www.mycareersfuture.sg/job/senior-data-scientist-tookitaki-holding-395580c3119b6ab9df765ccca205970e,Information Technology
221,Lead Data Scientist,TOOKITAKI HOLDING PTE. LTD.,Central,Middle Management,NA,"$12,000to$15,000",Monthly,https://www.mycareersfuture.sg/job/lead-data-scientist-tookitaki-holding-5b5032d89f9ef6d738b1c36cda25bf4f,Information Technology
222,Product Manager,TOOKITAKI HOLDING PTE. LTD.,Central,Middle Management,NA,"$12,000to$15,000",Monthly,https://www.mycareersfuture.sg/job/product-manager-tookitaki-holding-8333f25c8c1f8327117267e2a9285586,Information Technology
223,"VP, Sales",TOOKITAKI HOLDING PTE. LTD.,Central,Senior Management,NA,Salary undisclosed,,https://www.mycareersfuture.sg/job/vp-sales-tookitaki-holding-e297cb742e4671bb44cf48036c6f122a,Sales / Retail 
224,Consulting Analyst,MANAGEMENT RESOURCES CONSULTANTS (S) PTE. LTD.,Central,Fresh/entry level,NA,"$2,500to$4,000",Monthly,https://www.mycareersfuture.sg/job/consulting-analyst-management-resources-consultants-39272a5b78a555cb5d82eada4d402b2e,Professional Services
225,"Senior Manager, Data Engineer",LAZADA SOUTH EAST ASIA PTE. LTD.,Central,Manager,NA,"$9,000to$13,000",Monthly,https://www.mycareersfuture.sg/job/senior-manager-data-engineer-lazada-south-east-asia-d10b977e8ab9f32f8692dd165d59afcc,Information Technology
226,"Vice President, Data Engineer",LAZADA SOUTH EAST ASIA PTE. LTD.,Central,Middle Management,NA,"$9,000to$13,500",Monthly,https://www.mycareersfuture.sg/job/vice-president-data-engineer-lazada-south-east-asia-2d5ab5c401d990259d2903a2229cb6da,Information Technology
227,"Data Engineer (5 days, Orchard, $3500-4000)",MACHSPEED HUMAN RESOURCES PTE. LTD.,Central,Executive,NA,"$3,500to$4,000",Monthly,https://www.mycareersfuture.sg/job/data-engineer-machspeed-human-resources-4b43620f59ca8d687fd939242460261f,Information Technology
228,Data Engineer,RAKUTEN ASIA PTE. LTD.,Central,Manager,NA,"$4,500to$8,000",Monthly,https://www.mycareersfuture.sg/job/data-engineer-rakuten-asia-e5556b6edf0546b28019f1ca66cf2445,Information Technology
229,"Business Analyst, Customer and Digital Analytics",NTUC ENTERPRISE CO-OPERATIVE LTD,NA,Executive,NA,"$3,500to$8,000",Monthly,https://www.mycareersfuture.sg/job/business-analyst-customer-digital-analytics-ntuc-enterprise-co-operative-ca715b23c82241a39529c25e52dd72f6,Information Technology
230,Software Engineer (Image Processing),WAVELENGTH OPTO-ELECTRONIC (S) PTE. LTD.,West,Professional,NA,"$2,500to$5,000",Monthly,https://www.mycareersfuture.sg/job/software-engineer-wavelength-opto-electronic-f5acf7b04b0790c882247cdfe754abff,Engineering
231,Senior Software Engineer,TAIGER SINGAPORE PTE. LTD.,Central,Senior Executive,NA,"$7,000to$10,000",Monthly,https://www.mycareersfuture.sg/job/senior-software-engineer-taiger-singapore-bb5ad54955634e171edafdeec906ff84,Information Technology
232,Data Scientist,TAIGER SINGAPORE PTE. LTD.,NA,Executive,NA,Salary undisclosed,,https://www.mycareersfuture.sg/job/data-scientist-taiger-singapore-d8d3fbdd77145e14ab71e21f2a811170,Information Technology
233,Senior Software Engineer,TAIGER SINGAPORE PTE. LTD.,Central,Executive ...,NA,Salary undisclosed,,https://www.mycareersfuture.sg/job/senior-software-engineer-taiger-singapore-77536c1f72b3f088eb08c8a50164a80f,Information Technology
234,Senior Software Engineer,TAIGER SINGAPORE PTE. LTD.,Central,Senior Executive,NA,"$7,000to$10,000",Monthly,https://www.mycareersfuture.sg/job/senior-software-engineer-taiger-singapore-4775fe946a674faddb6adb27844e72f6,Information Technology
235,Senior Software Engineer,TAIGER SINGAPORE PTE. LTD.,NA,Senior Executive,NA,"$5,000to$8,000",Monthly,https://www.mycareersfuture.sg/job/senior-software-engineer-taiger-singapore-e3136188b9024670277d80bc2aa84780,Information Technology
236,"Data Engineer (5 days, Orchard, $3500-4000)",MACHSPEED HUMAN RESOURCES PTE. LTD.,Central,Executive,NA,"$3,500to$4,000",Monthly,https://www.mycareersfuture.sg/job/data-engineer-machspeed-human-resources-f969ee442dae7cd331dc22a2adc8c258,Information Technology
237,Research Associate,NANYANG TECHNOLOGICAL UNIVERSITY,West,Professional,NA,"$4,000to$4,400",Monthly,https://www.mycareersfuture.sg/job/research-associate-nanyang-technological-university-0a1944672736012dc2a42b7effe3d626,Sciences / Laboratory / R&D
238,Senior Java Developer,PACTERA SINGAPORE PTE. LTD.,Central,Professional,NA,"$8,000to$10,000",Monthly,https://www.mycareersfuture.sg/job/senior-java-developer-pactera-singapore-b973abdbeb7f858a994aa49cf2fc5336,Information Technology
239,Cloud and Data analyst,PAN-ASIA RESOURCES PTE LTD,Central,Executive,NA,"$6,000to$7,000",Monthly,https://www.mycareersfuture.sg/job/cloud-data-analyst-pan-asia-resources-a898d9513a0db41ddb1791e509863192,Information Technology
240,Management Consultant - Technology,PRICEWATERHOUSECOOPERS CONSULTING (SINGAPORE) PTE. LTD.,Islandwide,Junior Executive,NA,"$4,000to$8,000",Monthly,https://www.mycareersfuture.sg/job/management-consultant-technology-pricewaterhousecoopers-consulting-44c8326cc962a457fa058ecfc1af6c0b,Information Technology
241,Software Engineer,GT DOLLAR PTE. LTD.,East,Executive,NA,"$3,000to$4,000",Monthly,https://www.mycareersfuture.sg/job/software-engineer-gt-dollar-e1b82a4fa1bb63a4195edde958782b9d,Information Technology
242,Emerging Technology Lead,TECHNOPALS PTE. LTD.,Central,Professional,NA,"$6,000to$9,000",Monthly,https://www.mycareersfuture.sg/job/emerging-technology-lead-technopals-d9ba7c521b426fefdd84a2186a6d6237,Information Technology
243,"Data Engineer (5 days, Orchard, $3500-4000)",MACHSPEED HUMAN RESOURCES PTE. LTD.,Central,Professional,NA,"$3,500to$4,000",Monthly,https://www.mycareersfuture.sg/job/data-engineer-machspeed-human-resources-e75799ebf86919a1bdb726f2f318836d,Information Technology
244,Data Scientist,GREEN LIGHT PROFESSIONAL SERVICES (SINGAPORE) PTE. LTD.,NA,Professional,NA,"$6,000to$10,000",Monthly,https://www.mycareersfuture.sg/job/data-scientist-green-light-professional-services-de0a566a5955a253486346dd9433013c,Information Technology ...
245,"Business Integrity Associate, Technical",FACEBOOK SINGAPORE PTE. LTD.,East,Professional,NA,"$4,500to$8,500",Monthly,https://www.mycareersfuture.sg/job/business-integrity-associate-technical-facebook-singapore-735ab11c9f14dc85c68e5488956de633,Advertising / Media 
246,Software Engineer in Test,DATAROBOT SINGAPORE PTE. LTD.,Central,Professional,NA,"$100,000to$120,000",Annually,https://www.mycareersfuture.sg/job/software-engineer-test-datarobot-singapore-264647065b7afecc5c297d8f665393ed,Information Technology
247,Senior Designer,MINDCRAFT SINGAPORE PTE. LTD.,East,Senior Executive,NA,"$4,000to$7,000",Monthly,https://www.mycareersfuture.sg/job/senior-designer-mindcraft-singapore-d61155e701f70afdca4efce9280e0229,Information Technology
248,Senior Engineer,MINDCRAFT SINGAPORE PTE. LTD.,East,Senior Executive,NA,"$4,000to$7,000",Monthly,https://www.mycareersfuture.sg/job/senior-engineer-mindcraft-singapore-b363e8128c8f1a214cea227838eae12b,Information Technology
249,FPGA Application Developer (AI Platform),FOURTH PARADIGM SOUTHEAST ASIA PTE. LTD.,South,Professional,NA,"$120,000to$250,000",Annually,https://www.mycareersfuture.sg/job/fpga-application-developer-fourth-paradigm-southeast-asia-a0607a6a3bbf2496af76f18acc15c093,Information Technology
250,Assistant Manager,MARINA BAY SANDS PTE. LTD.,Central,Manager,NA,"$4,500to$7,000",Monthly,https://www.mycareersfuture.sg/job/assistant-manager-marina-bay-sands-35a0babefce6f13779b1313ec3efbf16,Travel / Tourism
251,"Data Engineer (5 days, Orchard, $3500-4000)",MACHSPEED HUMAN RESOURCES PTE. LTD.,Central,Executive,NA,"$3,500to$4,000",Monthly,https://www.mycareersfuture.sg/job/data-engineer-machspeed-human-resources-45eccd1cbd3d291e3d9d55f68b4ceae4,Information Technology
252,Research Assistant,NANYANG TECHNOLOGICAL UNIVERSITY,West,Professional,NA,"$3,200to$4,000",Monthly,https://www.mycareersfuture.sg/job/research-assistant-nanyang-technological-university-161a3e8e963ee9d86dd61d4b1bdbf456,Engineering ...
253,Fintech Lab Full-stack Developer,NATIONAL UNIVERSITY OF SINGAPORE,South,Professional,NA,"$4,000to$5,200",Monthly,https://www.mycareersfuture.sg/job/fintech-lab-full-stack-developer-national-university-singapore-62e8b844a6ecb111d432c6a1a1672aef,Information Technology
254,Unskippable Labs Experimentation Lead - Singapore,GOOGLE ASIA PACIFIC PTE. LTD.,South,Executive,NA,"$7,700to$15,400",Monthly,https://www.mycareersfuture.sg/job/unskippable-labs-experimentation-lead-singapore-google-asia-pacific-53b2906e01db55e71de2f982bb5a0c67,Sales / Retail 
255,Java Robotics Developer,MI ROBOTIC PTE. LTD.,East,Non-executive,NA,"$3,000to$5,000",Monthly,https://www.mycareersfuture.sg/job/java-robotics-developer-mi-robotic-3e394576622e8db79246bb461565d77e,Information Technology
256,Senior Research Fellow,NANYANG TECHNOLOGICAL UNIVERSITY,West,Professional,NA,"$4,500to$6,100",Monthly,https://www.mycareersfuture.sg/job/senior-research-fellow-nanyang-technological-university-36e8c3ddfbd0e42e0fa3688fdc64a017,Engineering ...
257,Senior Backend Engineer,TECTUS DREAMLAB PTE. LTD.,NA,Middle Management,NA,"$5,000to$10,000",Monthly,https://www.mycareersfuture.sg/job/senior-backend-engineer-tectus-dreamlab-050b4306c82ac1863938476620bf242f,Information Technology
258,Research Fellow,NATIONAL CANCER CENTRE OF SINGAPORE PTE LTD,Central,Professional ...,NA,"$6,000to$9,000",Monthly,https://www.mycareersfuture.sg/job/research-fellow-national-cancer-centre-singapore-ad9fd8a3bdf8bf6669ced166b5f69e5c,Sciences / Laboratory / R&D
259,"Research Scientist, IHPC",A*STAR RESEARCH ENTITIES,NA,Non-executive,NA,Salary undisclosed,,https://www.mycareersfuture.sg/job/research-scientist-ihpc-astar-research-entities-775518fa78adf51aaa78bef10de6dab8,Engineering
